name,brand,price,link,shop_rating
[Pormo Sales] Honor 50lite 5G Smartphone 6.9Inch Snapdragon888 Dual SIM 512GB ROM + 10GB RAM With Facelock Function 6.31 FULL HD SCREEN * New Import Smartphone *,Honor,299.00,//www.lazada.com.my/products/pormo-sales-honor-50lite-5g-smartphone-69inch-snapdragon888-dual-sim-512gb-rom-10gb-ram-with-facelock-function-631-full-hd-screen-new-import-smartphone-i3140608650.html,5.0
[FREE DELIVERY] SAMSUNG SM-F936BZEGXME GALAXY Z FOLD4 BEIGE 12+512GB,Samsung,5899.00,//www.lazada.com.my/products/free-delivery-samsung-sm-f936bzegxme-galaxy-z-fold4-beige-12512gb-i3137328400.html,
"MYFON F20 PRO (4G LTE) - 4GB RAM + 32GB ROM, 6.9"" Waterdrop Display, 4000mAh Battery, Android 10.1, 1.5GHz Qaud Core -1 year warranty by MYFON MALAYSIA",MYFON,199.00,//www.lazada.com.my/products/myfon-f20-pro-4g-lte-4gb-ram-32gb-rom-69-waterdrop-display-4000mah-battery-android-101-15ghz-qaud-core-1-year-warranty-by-myfon-malaysia-i2822013839.html,4.8
"[NEW ARRIVAL] OPPO A57 4G [2022] NEW MODEL [4GB RAM+ 64GB ROM] Operating System Android 12, ColorOS 12.1,  6.56"" Resolution (px) 720 x 1612 pixels, Battery Capacity 5000 mAh -1 Year Warranty by Oppo Malaysia",OPPO,654.00,//www.lazada.com.my/products/new-arrival-oppo-a57-4g-2022-new-model-4gb-ram-64gb-rom-operating-system-android-12-coloros-121-656-resolution-px-720-x-1612-pixels-battery-capacity-5000-mah-1-year-warranty-by-oppo-malaysia-i3039860018.html,
"5.5 inch /6.5inch /7.5inch Blind box random send 3GB /4GB/ 6GB /16GB  Rom  color random, memory random,  first come first served, limited quantity, will check send it before shipping",BDF,96.00,//www.lazada.com.my/products/55-inch-65inch-75inch-blind-box-random-send-3gb-4gb-6gb-16gb-rom-color-random-memory-random-first-come-first-served-limited-quantity-will-check-send-it-before-shipping-i2915724218.html,4.583333333333333
Xiaomi Redmi A1 [2GB RAM + 32GB ROM] - Original Mi Malaysia,Xiaomi,359.00,//www.lazada.com.my/products/xiaomi-redmi-a1-2gb-ram-32gb-rom-original-mi-malaysia-i3237359327.html,
Vivo Y55,No Brand,169.00,//www.lazada.com.my/products/vivo-y55-i2398063377.html,
POCO F4 5G [6GB+128GB / 8GB+256GB] - Original POCO Malaysia,Poco,1599.00,//www.lazada.com.my/products/poco-f4-5g-6gb128gb-8gb256gb-original-poco-malaysia-i3156203921.html,
"Nokia 6300 4G ,2.4"" + DUAL SIM, support Wifi Hotspot, and Google Map, Removable 1500mAH Battery - 1 Year Warranty by Nokia Malaysia",Nokia,229.00,//www.lazada.com.my/products/nokia-6300-4g-24-dual-sim-support-wifi-hotspot-and-google-map-removable-1500mah-battery-1-year-warranty-by-nokia-malaysia-i2248447944.html,4.304347826086956
CRAZY PROMOTION Huawei P50e (256GB ROM+6GB RAM) BesarFullScreen 6.3 Playstore/Game/Google/FB/IG/TikTok(IMPORT SET),Huawei,189.00,//www.lazada.com.my/products/crazy-promotion-huawei-p50e-256gb-rom6gb-ram-besarfullscreen-63-playstoregamegooglefbigtiktokimport-set-i3193861133.html,5.0
"SAMSUNG Galaxy A03 (32GB ROM + 3GB RAM) Keep going with a powerful battery 5,000mAh,6.5” Display,48 MP Camera Octa-core Processor Smartphone with 1 Year Samsung Malaysia Warranty",Samsung MY,419.00,//www.lazada.com.my/products/samsung-galaxy-a03-32gb-rom-3gb-ram-keep-going-with-a-powerful-battery-5000mah65-display48-mp-camera-octa-core-processor-smartphone-with-1-year-samsung-malaysia-warranty-i2793808336.html,
"OPPO A76  (6GB RAM+128GB ROM) 33W SUPERVOOCTM Power Up Your Daily Life, 5000mAh Long-Lasting Battery,90Hz⁴ Colour-Rich Punch-Hole Display 6.56"" - 1 Year OPPO Malaysia Warranty",OPPO,869.00,//www.lazada.com.my/products/oppo-a76-6gb-ram128gb-rom-33w-supervooctm-power-up-your-daily-life-5000mah-long-lasting-battery90hz-colour-rich-punch-hole-display-656-1-year-oppo-malaysia-warranty-i2935219575.html,
[FREE DELIVERY] SAMSUNG SM-F936BZKDXME GALAXY Z FOLD4 P. BLACK 12+256GB,Samsung,5499.00,//www.lazada.com.my/products/free-delivery-samsung-sm-f936bzkdxme-galaxy-z-fold4-p-black-12256gb-i3137370219.html,
"Xiaomi Redmi 10C  | 4GB+64GB / 4GB+128GB | Snapdragon 680 | 6.71"" IPS LCD Display | 5000mAh Battery | 18W Fast Charging | 50MP Main Camera | Smartphone with 1 Year Warranty",Xiaomi,529.00,//www.lazada.com.my/products/xiaomi-redmi-10c-4gb64gb-4gb128gb-snapdragon-680-671-ips-lcd-display-5000mah-battery-18w-fast-charging-50mp-main-camera-smartphone-with-1-year-warranty-i2949805408.html,5.0
Xiaomi POCO X4 GT | POCO X3 GT  (256GB ROM+8GB RAM | 128GB ROM+8GB RAM) 1 Year Warranty By Xiaomi Malaysia,Poco,699.00,//www.lazada.com.my/products/xiaomi-poco-x4-gt-poco-x3-gt-256gb-rom8gb-ram-128gb-rom8gb-ram-1-year-warranty-by-xiaomi-malaysia-i3294549569.html,
"HONOR 50 LITE (8gb Ram +128gb Rom) 4300mah 66W HONOR Super Charge, 6.67"" Inch HONOR FullView Display, 64MP Quad Camera, 64MP Quad Camera,Qualcomm Snapdragon 662 - 1 Year Warranty Honor Malaysia",Honor,830.00,//www.lazada.com.my/products/honor-50-lite-8gb-ram-128gb-rom-4300mah-66w-honor-super-charge-667-inch-honor-fullview-display-64mp-quad-camera-64mp-quad-cameraqualcomm-snapdragon-662-1-year-warranty-honor-malaysia-i2739834209.html,
"Samsung Galaxy Beam2 G3858 Unlocked Original Mobile Phone G3858 Quad Core 5MP 4.66"" Android Smartphone",Samsung,170.00,//www.lazada.com.my/products/samsung-galaxy-beam2-g3858-unlocked-original-mobile-phone-g3858-quad-core-5mp-466-android-smartphone-i3275630462.html,
"DOOGEE V20 Dual 5G Rugged 33W Fast Charging Cell Phone 8GB+256GB 6.43""AMOLED FHD+ DotDisplay 20MP Night Vision Smartphone 6000mAh Android 11 NFC,Fingerprint Integrated Power Button(T-Flash Card Up to 512GB)",DOOGEE,1699.00,//www.lazada.com.my/products/doogee-v20-dual-5g-rugged-33w-fast-charging-cell-phone-8gb256gb-643amoled-fhd-dotdisplay-20mp-night-vision-smartphone-6000mah-android-11-nfcfingerprint-integrated-power-buttont-flash-card-up-to-512gb-i2818093879.html,5.0
100% ORIGINAL SAMSUNG GALAXY J1 ACE,Samsung,165.00,//www.lazada.com.my/products/100-original-samsung-galaxy-j1-ace-i3275577564.html,
"Samsung Galaxy A13 LTE Smartphone (6GB RAM + 128GB ROM) 6.6” FHD+ Infinity-V Display, Android 12 - Octa Core 2.0GHz, 5,000 mAH Battery 15W Fast Charging - 1 year warranty by Samsung Malaysia",Samsung Galaxy,710.00,//www.lazada.com.my/products/samsung-galaxy-a13-lte-smartphone-6gb-ram-128gb-rom-66-fhd-infinity-v-display-android-12-octa-core-20ghz-5000-mah-battery-15w-fast-charging-1-year-warranty-by-samsung-malaysia-i3000619650.html,
[Pormo Sales] VIVO V21P 5G Smartphone 6.9Inch Snapdragon888 Dual SIM 512GB ROM + 10GB RAM With Facelock Function 6.31 FULL HD SCREEN * New Import Smartphone *,vivo smartphone,150.00,//www.lazada.com.my/products/pormo-sales-vivo-v21p-5g-smartphone-69inch-snapdragon888-dual-sim-512gb-rom-10gb-ram-with-facelock-function-631-full-hd-screen-new-import-smartphone-i2795622060.html,
Xiaomi 12T Pro 5G,Xiaomi,2469.00,//www.lazada.com.my/products/xiaomi-12t-pro-5g-i3253141649.html,
[Pormo Sales] HONOR MAGIC 3PRO 5G Smartphone 6.9Inch Snapdragon888 Dual SIM 512GB ROM + 10GB RAM With Facelock Function 6.31 FULL HD SCREEN * New Import Smartphone *,Honor,165.00,//www.lazada.com.my/products/pormo-sales-honor-magic-3pro-5g-smartphone-69inch-snapdragon888-dual-sim-512gb-rom-10gb-ram-with-facelock-function-631-full-hd-screen-new-import-smartphone-i3183693739.html,
"HONOR X8 (6GB+2GB Extension+128GB) 64MP Ultra-clear Quad Camera, 7.45mm Slim Body, 6.7""FullView Display, 90Hz, 22.5W HONOR SuperCharge 4000 mAh,Snapdragon 680- 1 year warranty by Honor Malaysia",Honor,800.00,//www.lazada.com.my/products/honor-x8-6gb2gb-extension128gb-64mp-ultra-clear-quad-camera-745mm-slim-body-67fullview-display-90hz-225w-honor-supercharge-4000-mahsnapdragon-680-1-year-warranty-by-honor-malaysia-i2935493487.html,
CRAZY PROMOTION Samsung Galaxy S20 FE 2022 (256GB ROM+6GB RAM) BesarFullScreen 6.3 Playstore/Game/Google/FB/IG/TikTok(IMPORT SET),Samsung,288.00,//www.lazada.com.my/products/crazy-promotion-samsung-galaxy-fe-2022-256gb-rom6gb-ram-besarfullscreen-63-playstoregamegooglefbigtiktokimport-set-i3164294734.html,5.0
[XIAOMI MY] - XIAOMI 12T 8GB+256GB | Dimensity 8100 Ultra l Fast Charging 120W - 1 Years Xiaomi Malaysia Warranty,Xiaomi,1999.00,//www.lazada.com.my/products/xiaomi-my-xiaomi-12t-8gb256gb-dimensity-8100-ultra-l-fast-charging-120w-1-years-xiaomi-malaysia-warranty-i3261489924.html,
"Black Shark 5 Gaming Smartphone 5G (8GB ram+128GB rom/12gbram+256gb Rom) 120W Hyper Charge 4650mAh Big Battery, More than 1200 charge cycles, Qualcomm@ SnapdragonTM 870 LPDDR5 RAM + UFS3.1 Storage,6.67 inches AMOLED-1 Year Official Warranty",Black Shark,2299.00,//www.lazada.com.my/products/black-shark-5-gaming-smartphone-5g-8gb-ram128gb-rom12gbram256gb-rom-120w-hyper-charge-4650mah-big-battery-more-than-1200-charge-cycles-qualcomm-snapdragontm-870-lpddr5-ram-ufs31-storage667-inches-amoled-1-year-official-warranty-i3053334830.html,
"[NEW edition ] POCO X4 PRO 5G (6GB RAM+128GB ROM )120Hz AMOLED, 108MP triple camera, 67W turbo charging Smartphone, 6.67"" AMOLED display, 5000mAh battery, cool with LiquidCool Technology 1.0 Plus with 1 Year Xiaomi Malaysia Warranty",Poco,1099.00,//www.lazada.com.my/products/new-edition-poco-x4-pro-5g-6gb-ram128gb-rom-120hz-amoled-108mp-triple-camera-67w-turbo-charging-smartphone-667-amoled-display-5000mah-battery-cool-with-liquidcool-technology-10-plus-with-1-year-xiaomi-malaysia-warranty-i3006405231.html,
[Malaysia Set] Honor X6 (128GB ROM | 4GB RAM) Smartphone with 1 Year Honor Malaysia Warranty,Honor,399.00,//www.lazada.com.my/products/malaysia-set-honor-x6-128gb-rom-4gb-ram-smartphone-with-1-year-honor-malaysia-warranty-i3285606052.html,
Infinix Hot 12 / Hot 11 Play / Smart 6 Smartphone - Official 1 Year Infinix Malaysia Warranty,Infinix,369.00,//www.lazada.com.my/products/infinix-hot-12-hot-11-play-smart-6-smartphone-official-1-year-infinix-malaysia-warranty-i2340004935.html,
Samsung Galaxy A13 Smartphone | 6GB RAM + 128GB ROM,Samsung,719.00,//www.lazada.com.my/products/samsung-galaxy-a13-smartphone-6gb-ram-128gb-rom-i2893679067.html,5.0
"Asus ROG 5 (8GB Ram + 128GB Rom) Qualcomm® Adreno™ 660,Android 11.0,6000 mAh Quick Charge 5.0Original Smartphone, 1 Year Warranty By Asus Malaysia",Asus RPG strix,2410.00,//www.lazada.com.my/products/asus-rog-5-8gb-ram-128gb-rom-qualcomm-adreno-660android-1106000-mah-quick-charge-50original-smartphone-1-year-warranty-by-asus-malaysia-i2267487558.html,
Apple iPhone 11,Apple,2299.00,//www.lazada.com.my/products/apple-iphone-11-i1067872120.html,4.862595419847328
vivo T1x  Online Exclusive | (8GB RAM+4GB Extended RAM) + 128GB ROM |  l SDM 680 Processor l 5000mAh Large Battery l 50MP Camera l 90Hz HD+ Display | Get. Set. Turbo,Vivo,799.00,//www.lazada.com.my/products/vivo-t1x-online-exclusive-8gb-ram4gb-extended-ram-128gb-rom-l-sdm-680-processor-l-5000mah-large-battery-l-50mp-camera-l-90hz-hd-display-get-set-turbo-i3004668864.html,4.934426229508197
"Vivo Y16 ( 4GB RAM+64GB ROM ) 5000mAh Large Battery, Side Fingerprint, 6.51-inch Halo FullView TM Display 6, With a 2.5D curvature and a right-angled frame, Smartphone with 1 Year Vivo Malaysia Warranty",Vivo.,589.00,//www.lazada.com.my/products/vivo-y16-4gb-ram64gb-rom-5000mah-large-battery-side-fingerprint-651-inch-halo-fullview-tm-display-6-with-a-25d-curvature-and-a-right-angled-frame-smartphone-with-1-year-vivo-malaysia-warranty-i3188504517.html,
"vivo Y35 Smartphone (8+8GB RAM + 256GB ROM) 44W FlashCharge  5000mAh Big Battery, Snapdragon 680, 50MP AF Main Camera, 6.58""Capacitive multi-touch - 1 YEAR WARRANTY TO VIVO MALAYSIA",Vivo Brand,999.00,//www.lazada.com.my/products/vivo-y35-smartphone-88gb-ram-256gb-rom-44w-flashcharge-5000mah-big-battery-snapdragon-680-50mp-af-main-camera-658capacitive-multi-touch-1-year-warranty-to-vivo-malaysia-i3150211447.html,
"HONOR 50 5G Smartphone (6GB RAM +128GB ROM)/(8GB RAM + 256GB ROM) | 120Hz 6.57"" OLED Display | 108MP Ultra Clear Camera | 66W HONOR SuperCharge",Honor,1999.00,//www.lazada.com.my/products/honor-50-5g-smartphone-6gb-ram-128gb-rom8gb-ram-256gb-rom-120hz-657-oled-display-108mp-ultra-clear-camera-66w-honor-supercharge-i2568955372.html,4.892857142857143
"[World Premiere] UMIDIGI A13 Pro 5G Phone Android Smartphone Dimensity 700 Octa-core 90Hz 6.5"" FHD+ Display 8GB RAM 128GB ROM 48MP Triple Camera 5150mAh",UMIDIGI,959.00,//www.lazada.com.my/products/world-premiere-umidigi-a13-pro-5g-phone-android-smartphone-dimensity-700-octa-core-90hz-65-fhd-display-8gb-ram-128gb-rom-48mp-triple-camera-5150mah-i3308458113.html,
Xiaomi Mi 11T Pro 5G 8GB 256GB  Android Smartphone New,No Brand,165.00,//www.lazada.com.my/products/xiaomi-mi-11t-pro-5g-8gb-256gb-android-smartphone-new-i3183803491.html,
"[Malaysia Set] Asus Rog Phone 6D Ultimate (512GB ROM +16GB RAM / 256GB ROM + 12GB RAM)  6.78"" AMOLED. Corning® Gorilla® Glass Victus, 6000 mAh (typical) high-capacity battery, supports PD Charging 1 Year Asus Malaysia Warranty",ASUS,3390.00,//www.lazada.com.my/products/malaysia-set-asus-rog-phone-6d-ultimate-512gb-rom-16gb-ram-256gb-rom-12gb-ram-678-amoled-corning-gorilla-glass-victus-6000-mah-typical-high-capacity-battery-supports-pd-charging-1-year-asus-malaysia-warranty-i3316010636.html,
[Pormo Sales] Honor 50lite 5G Smartphone 6.9Inch Snapdragon888 Dual SIM 512GB ROM + 10GB RAM With Facelock Function 6.31 FULL HD SCREEN * New Import Smartphone *,Honor,299.00,//www.lazada.com.my/products/pormo-sales-honor-50lite-5g-smartphone-69inch-snapdragon888-dual-sim-512gb-rom-10gb-ram-with-facelock-function-631-full-hd-screen-new-import-smartphone-i3140608650.html,5.0
[FREE DELIVERY] SAMSUNG SM-F936BZEGXME GALAXY Z FOLD4 BEIGE 12+512GB,Samsung,5899.00,//www.lazada.com.my/products/free-delivery-samsung-sm-f936bzegxme-galaxy-z-fold4-beige-12512gb-i3137328400.html,
"MYFON F20 PRO (4G LTE) - 4GB RAM + 32GB ROM, 6.9"" Waterdrop Display, 4000mAh Battery, Android 10.1, 1.5GHz Qaud Core -1 year warranty by MYFON MALAYSIA",MYFON,199.00,//www.lazada.com.my/products/myfon-f20-pro-4g-lte-4gb-ram-32gb-rom-69-waterdrop-display-4000mah-battery-android-101-15ghz-qaud-core-1-year-warranty-by-myfon-malaysia-i2822013839.html,4.8
"[NEW ARRIVAL] OPPO A57 4G [2022] NEW MODEL [4GB RAM+ 64GB ROM] Operating System Android 12, ColorOS 12.1,  6.56"" Resolution (px) 720 x 1612 pixels, Battery Capacity 5000 mAh -1 Year Warranty by Oppo Malaysia",OPPO,654.00,//www.lazada.com.my/products/new-arrival-oppo-a57-4g-2022-new-model-4gb-ram-64gb-rom-operating-system-android-12-coloros-121-656-resolution-px-720-x-1612-pixels-battery-capacity-5000-mah-1-year-warranty-by-oppo-malaysia-i3039860018.html,
"5.5 inch /6.5inch /7.5inch Blind box random send 3GB /4GB/ 6GB /16GB  Rom  color random, memory random,  first come first served, limited quantity, will check send it before shipping",BDF,96.00,//www.lazada.com.my/products/55-inch-65inch-75inch-blind-box-random-send-3gb-4gb-6gb-16gb-rom-color-random-memory-random-first-come-first-served-limited-quantity-will-check-send-it-before-shipping-i2915724218.html,4.583333333333333
Xiaomi Redmi A1 [2GB RAM + 32GB ROM] - Original Mi Malaysia,Xiaomi,359.00,//www.lazada.com.my/products/xiaomi-redmi-a1-2gb-ram-32gb-rom-original-mi-malaysia-i3237359327.html,
Vivo Y55,No Brand,169.00,//www.lazada.com.my/products/vivo-y55-i2398063377.html,
POCO F4 5G [6GB+128GB / 8GB+256GB] - Original POCO Malaysia,Poco,1599.00,//www.lazada.com.my/products/poco-f4-5g-6gb128gb-8gb256gb-original-poco-malaysia-i3156203921.html,
"Nokia 6300 4G ,2.4"" + DUAL SIM, support Wifi Hotspot, and Google Map, Removable 1500mAH Battery - 1 Year Warranty by Nokia Malaysia",Nokia,229.00,//www.lazada.com.my/products/nokia-6300-4g-24-dual-sim-support-wifi-hotspot-and-google-map-removable-1500mah-battery-1-year-warranty-by-nokia-malaysia-i2248447944.html,4.304347826086956
CRAZY PROMOTION Huawei P50e (256GB ROM+6GB RAM) BesarFullScreen 6.3 Playstore/Game/Google/FB/IG/TikTok(IMPORT SET),Huawei,189.00,//www.lazada.com.my/products/crazy-promotion-huawei-p50e-256gb-rom6gb-ram-besarfullscreen-63-playstoregamegooglefbigtiktokimport-set-i3193861133.html,5.0
"SAMSUNG Galaxy A03 (32GB ROM + 3GB RAM) Keep going with a powerful battery 5,000mAh,6.5” Display,48 MP Camera Octa-core Processor Smartphone with 1 Year Samsung Malaysia Warranty",Samsung MY,419.00,//www.lazada.com.my/products/samsung-galaxy-a03-32gb-rom-3gb-ram-keep-going-with-a-powerful-battery-5000mah65-display48-mp-camera-octa-core-processor-smartphone-with-1-year-samsung-malaysia-warranty-i2793808336.html,
"OPPO A76  (6GB RAM+128GB ROM) 33W SUPERVOOCTM Power Up Your Daily Life, 5000mAh Long-Lasting Battery,90Hz⁴ Colour-Rich Punch-Hole Display 6.56"" - 1 Year OPPO Malaysia Warranty",OPPO,869.00,//www.lazada.com.my/products/oppo-a76-6gb-ram128gb-rom-33w-supervooctm-power-up-your-daily-life-5000mah-long-lasting-battery90hz-colour-rich-punch-hole-display-656-1-year-oppo-malaysia-warranty-i2935219575.html,
[FREE DELIVERY] SAMSUNG SM-F936BZKDXME GALAXY Z FOLD4 P. BLACK 12+256GB,Samsung,5499.00,//www.lazada.com.my/products/free-delivery-samsung-sm-f936bzkdxme-galaxy-z-fold4-p-black-12256gb-i3137370219.html,
"Xiaomi Redmi 10C  | 4GB+64GB / 4GB+128GB | Snapdragon 680 | 6.71"" IPS LCD Display | 5000mAh Battery | 18W Fast Charging | 50MP Main Camera | Smartphone with 1 Year Warranty",Xiaomi,529.00,//www.lazada.com.my/products/xiaomi-redmi-10c-4gb64gb-4gb128gb-snapdragon-680-671-ips-lcd-display-5000mah-battery-18w-fast-charging-50mp-main-camera-smartphone-with-1-year-warranty-i2949805408.html,5.0
Xiaomi POCO X4 GT | POCO X3 GT  (256GB ROM+8GB RAM | 128GB ROM+8GB RAM) 1 Year Warranty By Xiaomi Malaysia,Poco,699.00,//www.lazada.com.my/products/xiaomi-poco-x4-gt-poco-x3-gt-256gb-rom8gb-ram-128gb-rom8gb-ram-1-year-warranty-by-xiaomi-malaysia-i3294549569.html,
"HONOR 50 LITE (8gb Ram +128gb Rom) 4300mah 66W HONOR Super Charge, 6.67"" Inch HONOR FullView Display, 64MP Quad Camera, 64MP Quad Camera,Qualcomm Snapdragon 662 - 1 Year Warranty Honor Malaysia",Honor,830.00,//www.lazada.com.my/products/honor-50-lite-8gb-ram-128gb-rom-4300mah-66w-honor-super-charge-667-inch-honor-fullview-display-64mp-quad-camera-64mp-quad-cameraqualcomm-snapdragon-662-1-year-warranty-honor-malaysia-i2739834209.html,
"Samsung Galaxy Beam2 G3858 Unlocked Original Mobile Phone G3858 Quad Core 5MP 4.66"" Android Smartphone",Samsung,170.00,//www.lazada.com.my/products/samsung-galaxy-beam2-g3858-unlocked-original-mobile-phone-g3858-quad-core-5mp-466-android-smartphone-i3275630462.html,
"DOOGEE V20 Dual 5G Rugged 33W Fast Charging Cell Phone 8GB+256GB 6.43""AMOLED FHD+ DotDisplay 20MP Night Vision Smartphone 6000mAh Android 11 NFC,Fingerprint Integrated Power Button(T-Flash Card Up to 512GB)",DOOGEE,1699.00,//www.lazada.com.my/products/doogee-v20-dual-5g-rugged-33w-fast-charging-cell-phone-8gb256gb-643amoled-fhd-dotdisplay-20mp-night-vision-smartphone-6000mah-android-11-nfcfingerprint-integrated-power-buttont-flash-card-up-to-512gb-i2818093879.html,5.0
100% ORIGINAL SAMSUNG GALAXY J1 ACE,Samsung,165.00,//www.lazada.com.my/products/100-original-samsung-galaxy-j1-ace-i3275577564.html,
"Samsung Galaxy A13 LTE Smartphone (6GB RAM + 128GB ROM) 6.6” FHD+ Infinity-V Display, Android 12 - Octa Core 2.0GHz, 5,000 mAH Battery 15W Fast Charging - 1 year warranty by Samsung Malaysia",Samsung Galaxy,710.00,//www.lazada.com.my/products/samsung-galaxy-a13-lte-smartphone-6gb-ram-128gb-rom-66-fhd-infinity-v-display-android-12-octa-core-20ghz-5000-mah-battery-15w-fast-charging-1-year-warranty-by-samsung-malaysia-i3000619650.html,
[Pormo Sales] VIVO V21P 5G Smartphone 6.9Inch Snapdragon888 Dual SIM 512GB ROM + 10GB RAM With Facelock Function 6.31 FULL HD SCREEN * New Import Smartphone *,vivo smartphone,150.00,//www.lazada.com.my/products/pormo-sales-vivo-v21p-5g-smartphone-69inch-snapdragon888-dual-sim-512gb-rom-10gb-ram-with-facelock-function-631-full-hd-screen-new-import-smartphone-i2795622060.html,
Xiaomi 12T Pro 5G,Xiaomi,2469.00,//www.lazada.com.my/products/xiaomi-12t-pro-5g-i3253141649.html,
"HONOR X8 (6GB+2GB Extension+128GB) 64MP Ultra-clear Quad Camera, 7.45mm Slim Body, 6.7""FullView Display, 90Hz, 22.5W HONOR SuperCharge 4000 mAh,Snapdragon 680- 1 year warranty by Honor Malaysia",Honor,800.00,//www.lazada.com.my/products/honor-x8-6gb2gb-extension128gb-64mp-ultra-clear-quad-camera-745mm-slim-body-67fullview-display-90hz-225w-honor-supercharge-4000-mahsnapdragon-680-1-year-warranty-by-honor-malaysia-i2935493487.html,
[Pormo Sales] HONOR MAGIC 3PRO 5G Smartphone 6.9Inch Snapdragon888 Dual SIM 512GB ROM + 10GB RAM With Facelock Function 6.31 FULL HD SCREEN * New Import Smartphone *,Honor,165.00,//www.lazada.com.my/products/pormo-sales-honor-magic-3pro-5g-smartphone-69inch-snapdragon888-dual-sim-512gb-rom-10gb-ram-with-facelock-function-631-full-hd-screen-new-import-smartphone-i3183693739.html,
CRAZY PROMOTION Samsung Galaxy S20 FE 2022 (256GB ROM+6GB RAM) BesarFullScreen 6.3 Playstore/Game/Google/FB/IG/TikTok(IMPORT SET),Samsung,288.00,//www.lazada.com.my/products/crazy-promotion-samsung-galaxy-fe-2022-256gb-rom6gb-ram-besarfullscreen-63-playstoregamegooglefbigtiktokimport-set-i3164294734.html,5.0
"Black Shark 5 Gaming Smartphone 5G (8GB ram+128GB rom/12gbram+256gb Rom) 120W Hyper Charge 4650mAh Big Battery, More than 1200 charge cycles, Qualcomm@ SnapdragonTM 870 LPDDR5 RAM + UFS3.1 Storage,6.67 inches AMOLED-1 Year Official Warranty",Black Shark,2299.00,//www.lazada.com.my/products/black-shark-5-gaming-smartphone-5g-8gb-ram128gb-rom12gbram256gb-rom-120w-hyper-charge-4650mah-big-battery-more-than-1200-charge-cycles-qualcomm-snapdragontm-870-lpddr5-ram-ufs31-storage667-inches-amoled-1-year-official-warranty-i3053334830.html,
[XIAOMI MY] - XIAOMI 12T 8GB+256GB | Dimensity 8100 Ultra l Fast Charging 120W - 1 Years Xiaomi Malaysia Warranty,Xiaomi,1999.00,//www.lazada.com.my/products/xiaomi-my-xiaomi-12t-8gb256gb-dimensity-8100-ultra-l-fast-charging-120w-1-years-xiaomi-malaysia-warranty-i3261489924.html,
"[NEW edition ] POCO X4 PRO 5G (6GB RAM+128GB ROM )120Hz AMOLED, 108MP triple camera, 67W turbo charging Smartphone, 6.67"" AMOLED display, 5000mAh battery, cool with LiquidCool Technology 1.0 Plus with 1 Year Xiaomi Malaysia Warranty",Poco,1099.00,//www.lazada.com.my/products/new-edition-poco-x4-pro-5g-6gb-ram128gb-rom-120hz-amoled-108mp-triple-camera-67w-turbo-charging-smartphone-667-amoled-display-5000mah-battery-cool-with-liquidcool-technology-10-plus-with-1-year-xiaomi-malaysia-warranty-i3006405231.html,
[Malaysia Set] Honor X6 (128GB ROM | 4GB RAM) Smartphone with 1 Year Honor Malaysia Warranty,Honor,399.00,//www.lazada.com.my/products/malaysia-set-honor-x6-128gb-rom-4gb-ram-smartphone-with-1-year-honor-malaysia-warranty-i3285606052.html,
Infinix Hot 12 / Hot 11 Play / Smart 6 Smartphone - Official 1 Year Infinix Malaysia Warranty,Infinix,369.00,//www.lazada.com.my/products/infinix-hot-12-hot-11-play-smart-6-smartphone-official-1-year-infinix-malaysia-warranty-i2340004935.html,
"Asus ROG 5 (8GB Ram + 128GB Rom) Qualcomm® Adreno™ 660,Android 11.0,6000 mAh Quick Charge 5.0Original Smartphone, 1 Year Warranty By Asus Malaysia",Asus RPG strix,2410.00,//www.lazada.com.my/products/asus-rog-5-8gb-ram-128gb-rom-qualcomm-adreno-660android-1106000-mah-quick-charge-50original-smartphone-1-year-warranty-by-asus-malaysia-i2267487558.html,
Samsung Galaxy A13 Smartphone | 6GB RAM + 128GB ROM,Samsung,719.00,//www.lazada.com.my/products/samsung-galaxy-a13-smartphone-6gb-ram-128gb-rom-i2893679067.html,5.0
Apple iPhone 11,Apple,2299.00,//www.lazada.com.my/products/apple-iphone-11-i1067872120.html,4.862244897959184
vivo T1x  Online Exclusive | (8GB RAM+4GB Extended RAM) + 128GB ROM |  l SDM 680 Processor l 5000mAh Large Battery l 50MP Camera l 90Hz HD+ Display | Get. Set. Turbo,Vivo,799.00,//www.lazada.com.my/products/vivo-t1x-online-exclusive-8gb-ram4gb-extended-ram-128gb-rom-l-sdm-680-processor-l-5000mah-large-battery-l-50mp-camera-l-90hz-hd-display-get-set-turbo-i3004668864.html,4.934426229508197
"Vivo Y16 ( 4GB RAM+64GB ROM ) 5000mAh Large Battery, Side Fingerprint, 6.51-inch Halo FullView TM Display 6, With a 2.5D curvature and a right-angled frame, Smartphone with 1 Year Vivo Malaysia Warranty",Vivo.,589.00,//www.lazada.com.my/products/vivo-y16-4gb-ram64gb-rom-5000mah-large-battery-side-fingerprint-651-inch-halo-fullview-tm-display-6-with-a-25d-curvature-and-a-right-angled-frame-smartphone-with-1-year-vivo-malaysia-warranty-i3188504517.html,
